booking_id,booking_date,booking_time,day_of_week,is_weekend,hour_of_day,city,pickup_location,drop_location,vehicle_type,ride_distance_km,estimated_ride_time_min,actual_ride_time_min,traffic_level,weather_condition,base_fare,surge_multiplier,booking_value,booking_status,incomplete_ride_reason,customer_id,driver_id
B_068425,2025-02-12,23:52:00,Wednesday,0,23,Delhi,Loc_7,Loc_21,Auto,15.4,69.28,77.09,Medium,Clear,224.75,1.2,272.67,Completed,,C_000430,D_003110
B_068426,2025-08-02,00:04:00,Saturday,1,0,Mumbai,Loc_17,Loc_6,Cab,2.1,13.87,16.05,High,Clear,117.84,1.4,160.85,Completed,,C_001215,D_002257
B_068427,2025-02-08,11:14:00,Saturday,1,11,Hyderabad,Loc_45,Loc_43,Bike,5.58,25.09,26.56,Medium,Rain,64.6,1.5,95.06,Completed,,C_003209,D_000811
B_068428,2025-06-22,08:26:00,Sunday,1,8,Mumbai,Loc_2,Loc_13,Cab,6.88,20.64,,Low,Heavy Rain,203.86,1.9,374.25,Cancelled,,C_009204,D_001969
B_068429,2025-07-10,16:58:00,Thursday,0,16,Mumbai,Loc_34,Loc_41,Bike,5.5,24.75,28.69,Medium,Heavy Rain,64.0,1.8,113.63,Completed,,C_008023,D_000814
B_068430,2025-10-28,22:50:00,Tuesday,0,22,Mumbai,Loc_14,Loc_8,Auto,3.47,15.63,16.45,Medium,Heavy Rain,81.67,1.8,148.01,Completed,,C_008889,D_001313
B_068431,2025-07-24,19:44:00,Thursday,0,19,Mumbai,Loc_23,Loc_1,Bike,5.39,35.55,35.56,High,Clear,63.09,1.7,109.08,Completed,,C_001519,D_004306
B_068432,2025-02-25,04:19:00,Tuesday,0,4,Delhi,Loc_32,Loc_50,Cab,23.45,105.54,,Medium,Clear,502.16,1.2,588.18,Cancelled,,C_007911,D_001956
B_068433,2025-05-14,07:30:00,Wednesday,0,7,Bangalore,Loc_46,Loc_24,Auto,19.8,89.09,81.53,Medium,Clear,277.57,1.2,337.25,Completed,,C_009285,D_001173
B_068434,2025-04-14,05:03:00,Monday,0,5,Bangalore,Loc_28,Loc_39,Bike,23.11,103.99,120.03,Medium,Clear,204.87,1.2,248.87,Completed,,C_009802,D_000360
B_068435,2025-02-03,21:38:00,Monday,0,21,Hyderabad,Loc_37,Loc_43,Cab,22.36,147.58,166.88,High,Clear,482.48,1.4,703.49,Completed,,C_006923,D_004891
B_068436,2025-12-26,08:17:00,Friday,0,8,Bangalore,Loc_25,Loc_7,Cab,10.61,31.83,,Low,Rain,270.95,1.6,418.85,Cancelled,,C_002617,D_002644
B_068437,2025-05-16,06:18:00,Friday,0,6,Chennai,Loc_37,Loc_23,Auto,9.86,44.38,40.24,Medium,Rain,158.35,1.5,237.04,Completed,,C_000193,D_002105
B_068438,2025-05-18,08:45:00,Sunday,1,8,Chennai,Loc_12,Loc_32,Cab,19.66,58.97,,Low,Heavy Rain,433.83,1.9,853.16,Cancelled,,C_004758,D_002460
B_068439,2025-07-30,02:27:00,Wednesday,0,2,Delhi,Loc_32,Loc_21,Auto,22.63,101.82,,Medium,Heavy Rain,311.53,1.8,553.03,Cancelled,,C_006819,D_001696
B_068440,2025-11-15,04:13:00,Saturday,1,4,Mumbai,Loc_36,Loc_40,Cab,19.03,85.64,102.08,Medium,Heavy Rain,422.56,1.8,790.97,Completed,,C_006823,D_002153
B_068441,2025-05-30,13:25:00,Friday,0,13,Delhi,Loc_30,Loc_17,Bike,14.95,67.3,69.49,Medium,Heavy Rain,139.64,1.8,241.88,Completed,,C_002557,D_001876
B_068442,2025-08-31,15:01:00,Sunday,1,15,Mumbai,Loc_40,Loc_31,Cab,14.37,64.67,77.06,Medium,Clear,338.66,1.2,411.55,Completed,,C_007916,D_001050
B_068443,2025-06-21,20:32:00,Saturday,1,20,Hyderabad,Loc_20,Loc_13,Cab,12.13,36.38,40.81,Low,Heavy Rain,298.28,1.9,578.07,Completed,,C_006109,D_004620
B_068444,2025-10-21,04:25:00,Tuesday,0,4,Bangalore,Loc_30,Loc_38,Auto,11.91,53.6,53.51,Medium,Rain,182.94,1.5,271.47,Completed,,C_000540,D_002848
B_068445,2025-09-25,23:57:00,Thursday,0,23,Mumbai,Loc_41,Loc_22,Cab,2.36,10.6,11.11,Medium,Rain,122.4,1.5,190.94,Completed,,C_003609,D_002559
B_068446,2025-06-02,17:32:00,Monday,0,17,Chennai,Loc_28,Loc_37,Cab,6.17,40.72,45.12,High,Heavy Rain,191.06,2.3,449.0,Completed,,C_004052,D_000334
B_068447,2025-07-22,16:09:00,Tuesday,0,16,Hyderabad,Loc_28,Loc_29,Auto,4.45,20.03,22.59,Medium,Clear,93.41,1.2,117.33,Completed,,C_002316,D_001681
B_068448,2025-09-01,23:08:00,Monday,0,23,Mumbai,Loc_16,Loc_10,Cab,12.26,36.79,41.3,Low,Clear,300.75,1.0,297.39,Completed,,C_000190,D_003261
B_068449,2025-12-08,06:35:00,Monday,0,6,Hyderabad,Loc_34,Loc_18,Auto,7.93,23.8,,Low,Heavy Rain,135.22,1.6,206.62,Cancelled,,C_003713,D_002119
B_068450,2025-12-22,02:22:00,Monday,0,2,Bangalore,Loc_48,Loc_17,Bike,10.08,66.53,,High,Heavy Rain,100.64,2.0,200.51,Incomplete,App Issue,C_000243,D_002599
B_068451,2025-04-19,14:48:00,Saturday,1,14,Chennai,Loc_28,Loc_41,Auto,24.32,160.48,177.64,High,Heavy Rain,331.79,2.0,631.25,Completed,,C_000923,D_003559
B_068452,2025-07-07,17:46:00,Monday,0,17,Hyderabad,Loc_5,Loc_37,Cab,19.35,127.68,,High,Clear,428.21,1.7,722.63,Incomplete,Driver Delay,C_005028,D_001533
B_068453,2025-09-18,23:30:00,Thursday,0,23,Delhi,Loc_30,Loc_48,Cab,4.35,13.05,13.05,Low,Clear,158.31,1.0,163.52,Completed,,C_007045,D_003512
B_068454,2025-02-16,06:04:00,Sunday,1,6,Mumbai,Loc_50,Loc_9,Bike,20.42,61.25,69.55,Low,Clear,183.34,1.0,182.64,Completed,,C_000429,D_001215
B_068455,2025-10-08,05:11:00,Wednesday,0,5,Chennai,Loc_21,Loc_18,Cab,11.61,76.65,,High,Clear,289.04,1.4,391.76,Incomplete,Driver Delay,C_006139,D_004158
B_068456,2025-03-10,04:13:00,Monday,0,4,Delhi,Loc_2,Loc_33,Cab,21.51,141.94,147.81,High,Heavy Rain,467.1,2.0,917.41,Completed,,C_004590,D_004299
B_068457,2025-03-26,19:27:00,Wednesday,0,19,Hyderabad,Loc_21,Loc_43,Auto,19.23,86.55,87.54,Medium,Rain,270.8,1.8,492.04,Completed,,C_007376,D_000138
B_068458,2025-04-28,10:15:00,Monday,0,10,Hyderabad,Loc_30,Loc_38,Bike,13.45,60.51,71.62,Medium,Clear,127.58,1.5,194.58,Completed,,C_008348,D_002544
B_068459,2025-12-08,11:41:00,Monday,0,11,Chennai,Loc_42,Loc_3,Bike,18.27,82.22,93.7,Medium,Rain,166.17,1.5,244.35,Completed,,C_003011,D_002506
B_068460,2025-03-26,12:55:00,Wednesday,0,12,Delhi,Loc_38,Loc_23,Auto,23.49,155.05,159.48,High,Clear,321.9,1.4,457.72,Completed,,C_006769,D_002742
B_068461,2025-07-09,14:07:00,Wednesday,0,14,Hyderabad,Loc_11,Loc_16,Auto,13.92,41.76,,Low,Heavy Rain,207.05,1.6,342.64,Cancelled,,C_003176,D_004276
B_068462,2025-05-10,22:26:00,Saturday,1,22,Mumbai,Loc_34,Loc_8,Bike,4.58,13.73,14.86,Low,Heavy Rain,56.61,1.6,86.32,Completed,,C_009282,D_004636
B_068463,2025-12-02,23:21:00,Tuesday,0,23,Mumbai,Loc_31,Loc_28,Cab,14.64,96.62,,High,Rain,343.5,1.7,611.37,Incomplete,Driver Delay,C_002017,D_001249
B_068464,2025-12-13,16:30:00,Saturday,1,16,Hyderabad,Loc_28,Loc_2,Cab,2.13,6.38,,Low,Rain,118.27,1.3,151.09,Cancelled,,C_004666,D_003680
B_068465,2025-01-08,06:30:00,Wednesday,0,6,Delhi,Loc_38,Loc_39,Bike,11.89,78.48,91.72,High,Heavy Rain,115.13,2.0,222.66,Completed,,C_001167,D_003560
B_068466,2025-07-15,15:51:00,Tuesday,0,15,Mumbai,Loc_4,Loc_39,Cab,6.35,41.93,,High,Heavy Rain,194.36,2.0,401.47,Cancelled,,C_002260,D_003083
B_068467,2025-05-27,03:08:00,Tuesday,0,3,Hyderabad,Loc_6,Loc_18,Cab,16.49,49.48,,Low,Heavy Rain,376.86,1.6,581.41,Cancelled,,C_008304,D_001089
B_068468,2025-05-18,03:01:00,Sunday,1,3,Mumbai,Loc_30,Loc_7,Cab,10.58,69.85,75.6,High,Clear,270.5,1.4,394.26,Completed,,C_008690,D_000607
B_068469,2025-04-11,23:06:00,Friday,0,23,Delhi,Loc_48,Loc_22,Auto,13.35,88.12,94.99,High,Rain,200.23,1.7,325.69,Completed,,C_002741,D_004394
B_068470,2025-12-21,12:17:00,Sunday,1,12,Chennai,Loc_11,Loc_39,Auto,22.4,100.81,,Medium,Rain,308.82,1.5,474.28,Cancelled,,C_005125,D_003521
B_068471,2025-01-16,23:00:00,Thursday,0,23,Chennai,Loc_23,Loc_18,Bike,12.03,36.08,42.64,Low,Rain,116.21,1.3,147.72,Completed,,C_008596,D_003206
B_068472,2025-11-03,02:02:00,Monday,0,2,Hyderabad,Loc_47,Loc_38,Auto,24.94,74.81,77.26,Low,Clear,339.23,1.0,336.11,Completed,,C_007895,D_003289
B_068473,2025-10-23,12:45:00,Thursday,0,12,Chennai,Loc_48,Loc_31,Cab,4.28,19.24,17.76,Medium,Heavy Rain,156.97,1.8,279.8,Completed,,C_007625,D_000561
B_068474,2025-04-28,02:08:00,Monday,0,2,Hyderabad,Loc_24,Loc_10,Cab,21.58,97.09,98.95,Medium,Heavy Rain,468.36,1.8,881.27,Completed,,C_003660,D_002202
B_068475,2025-10-24,09:14:00,Friday,0,9,Bangalore,Loc_13,Loc_26,Cab,9.72,64.16,75.42,High,Rain,254.98,2.0,516.83,Completed,,C_006317,D_002102
B_068476,2025-11-02,20:02:00,Sunday,1,20,Bangalore,Loc_45,Loc_48,Bike,20.09,132.58,146.8,High,Clear,180.7,1.7,318.44,Completed,,C_000909,D_004399
B_068477,2025-07-29,07:25:00,Tuesday,0,7,Hyderabad,Loc_14,Loc_6,Cab,12.97,85.6,88.24,High,Clear,313.46,1.4,420.99,Completed,,C_007881,D_001721
B_068478,2025-04-14,01:52:00,Monday,0,1,Bangalore,Loc_32,Loc_22,Auto,13.55,61.0,,Medium,Heavy Rain,202.66,1.8,367.53,Cancelled,,C_004881,D_001706
B_068479,2025-12-25,12:26:00,Thursday,0,12,Delhi,Loc_3,Loc_25,Bike,13.79,62.06,71.37,Medium,Clear,130.33,1.2,155.98,Completed,,C_000108,D_001380
B_068480,2025-05-29,00:24:00,Thursday,0,0,Delhi,Loc_41,Loc_20,Cab,6.8,44.88,,High,Rain,202.4,1.7,336.3,Cancelled,,C_006840,D_002239
B_068481,2025-07-17,12:20:00,Thursday,0,12,Mumbai,Loc_12,Loc_21,Bike,2.28,15.05,14.66,High,Rain,38.25,1.7,66.56,Completed,,C_003931,D_002845
B_068482,2025-04-20,13:37:00,Sunday,1,13,Chennai,Loc_35,Loc_29,Cab,16.68,50.04,,Low,Rain,380.24,1.3,517.9,Cancelled,,C_006427,D_000408
B_068483,2025-05-03,19:31:00,Saturday,1,19,Delhi,Loc_4,Loc_47,Cab,1.62,4.85,,Low,Rain,109.09,1.6,170.14,Cancelled,,C_007897,D_001426
B_068484,2025-01-08,00:04:00,Wednesday,0,0,Hyderabad,Loc_1,Loc_18,Cab,18.44,55.31,50.4,Low,Clear,411.84,1.0,426.52,Completed,,C_007863,D_004254
B_068485,2025-11-01,07:23:00,Saturday,1,7,Hyderabad,Loc_21,Loc_29,Auto,8.77,39.46,45.74,Medium,Heavy Rain,145.22,1.8,250.5,Completed,,C_007384,D_000273
B_068486,2025-10-25,23:37:00,Saturday,1,23,Bangalore,Loc_30,Loc_32,Auto,10.51,69.33,,High,Rain,166.06,1.7,286.65,Cancelled,,C_007312,D_004082
B_068487,2025-11-07,07:28:00,Friday,0,7,Mumbai,Loc_20,Loc_1,Auto,19.07,125.86,,High,Rain,268.83,1.7,436.99,Cancelled,,C_002567,D_003627
B_068488,2025-12-29,12:56:00,Monday,0,12,Chennai,Loc_41,Loc_28,Bike,4.62,13.86,13.66,Low,Clear,56.97,1.0,58.43,Completed,,C_005698,D_003520
B_068489,2025-02-14,12:11:00,Friday,0,12,Chennai,Loc_47,Loc_50,Cab,16.59,49.77,58.47,Low,Rain,378.6,1.3,483.41,Completed,,C_005683,D_003143
B_068490,2025-03-18,08:02:00,Tuesday,0,8,Mumbai,Loc_42,Loc_25,Cab,14.74,66.35,,Medium,Rain,345.39,1.8,592.83,Incomplete,App Issue,C_008758,D_002047
B_068491,2025-07-18,18:14:00,Friday,0,18,Bangalore,Loc_39,Loc_3,Auto,11.01,49.54,,Medium,Heavy Rain,172.1,2.1,364.25,Cancelled,,C_007844,D_004468
B_068492,2025-08-12,08:55:00,Tuesday,0,8,Hyderabad,Loc_36,Loc_1,Cab,16.01,48.04,,Low,Heavy Rain,368.26,1.9,721.11,Cancelled,,C_000044,D_000401
B_068493,2025-12-02,13:23:00,Tuesday,0,13,Mumbai,Loc_32,Loc_19,Bike,9.64,63.65,74.1,High,Rain,97.15,1.7,157.0,Completed,,C_001673,D_001786
B_068494,2025-09-11,16:34:00,Thursday,0,16,Mumbai,Loc_36,Loc_10,Cab,7.35,33.06,36.5,Medium,Rain,212.24,1.5,324.69,Completed,,C_003785,D_004438
B_068495,2025-05-04,22:39:00,Sunday,1,22,Chennai,Loc_22,Loc_49,Auto,3.14,14.15,,Medium,Clear,77.74,1.2,92.23,Cancelled,,C_004200,D_003515
B_068496,2025-08-09,10:18:00,Saturday,1,10,Bangalore,Loc_35,Loc_22,Bike,15.17,100.15,,High,Clear,141.4,1.7,233.28,Incomplete,Driver Delay,C_003867,D_002651
B_068497,2025-11-26,00:45:00,Wednesday,0,0,Mumbai,Loc_45,Loc_2,Bike,24.04,72.13,,Low,Rain,212.34,1.3,281.74,Cancelled,,C_004315,D_003812
B_068498,2025-10-08,08:03:00,Wednesday,0,8,Delhi,Loc_41,Loc_37,Cab,20.34,91.51,89.16,Medium,Clear,446.05,1.5,699.89,Completed,,C_008245,D_000757
B_068499,2025-05-02,23:06:00,Friday,0,23,Mumbai,Loc_44,Loc_41,Cab,3.26,14.66,,Medium,Heavy Rain,138.66,1.8,239.24,Cancelled,,C_003360,D_002773
B_068500,2025-07-25,01:04:00,Friday,0,1,Hyderabad,Loc_19,Loc_5,Bike,6.27,28.2,,Medium,Heavy Rain,70.13,1.8,120.28,Cancelled,,C_001798,D_002521
B_068501,2025-12-04,06:02:00,Thursday,0,6,Mumbai,Loc_24,Loc_47,Auto,16.59,74.63,82.62,Medium,Clear,239.02,1.2,298.01,Completed,,C_001806,D_003100
B_068502,2025-09-25,13:44:00,Thursday,0,13,Bangalore,Loc_27,Loc_39,Cab,1.05,4.72,4.53,Medium,Rain,98.88,1.5,146.83,Completed,,C_003648,D_002653
B_068503,2025-02-02,17:10:00,Sunday,1,17,Delhi,Loc_48,Loc_37,Auto,14.51,43.54,39.57,Low,Clear,214.17,1.3,276.67,Completed,,C_004829,D_003967
B_068504,2025-03-05,16:06:00,Wednesday,0,16,Chennai,Loc_3,Loc_26,Bike,24.38,73.13,83.41,Low,Rain,215.0,1.3,285.55,Completed,,C_008242,D_002366
B_068505,2025-01-31,18:21:00,Friday,0,18,Mumbai,Loc_46,Loc_10,Cab,9.45,42.53,44.99,Medium,Heavy Rain,250.12,2.1,549.87,Completed,,C_001525,D_003722
B_068506,2025-12-17,02:15:00,Wednesday,0,2,Mumbai,Loc_43,Loc_39,Cab,22.44,101.0,97.84,Medium,Clear,484.01,1.2,605.47,Completed,,C_003431,D_001636
B_068507,2025-10-28,15:25:00,Tuesday,0,15,Hyderabad,Loc_30,Loc_24,Auto,3.59,16.14,15.98,Medium,Clear,83.05,1.2,99.44,Completed,,C_001282,D_003251
B_068508,2025-07-30,17:25:00,Wednesday,0,17,Bangalore,Loc_34,Loc_28,Cab,2.12,6.35,,Low,Heavy Rain,118.08,1.9,231.77,Cancelled,,C_004241,D_001755
B_068509,2025-06-13,04:28:00,Friday,0,4,Delhi,Loc_27,Loc_37,Auto,9.34,42.01,40.02,Medium,Heavy Rain,152.03,1.8,285.26,Completed,,C_009804,D_002233
B_068510,2025-02-21,12:05:00,Friday,0,12,Bangalore,Loc_26,Loc_32,Cab,14.89,67.01,74.01,Medium,Clear,348.04,1.2,425.4,Completed,,C_007066,D_000682
B_068511,2025-12-20,07:47:00,Saturday,1,7,Mumbai,Loc_25,Loc_10,Cab,21.03,94.63,104.89,Medium,Heavy Rain,458.53,1.8,866.25,Completed,,C_006807,D_001476
B_068512,2025-02-02,14:49:00,Sunday,1,14,Hyderabad,Loc_36,Loc_37,Bike,5.45,24.52,,Medium,Heavy Rain,63.59,1.8,115.48,Incomplete,App Issue,C_008465,D_000383
B_068513,2025-07-29,09:08:00,Tuesday,0,9,Bangalore,Loc_46,Loc_45,Auto,7.28,48.03,46.24,High,Heavy Rain,127.33,2.3,289.08,Completed,,C_009260,D_000095
B_068514,2025-01-24,09:18:00,Friday,0,9,Bangalore,Loc_40,Loc_26,Cab,12.49,82.45,,High,Rain,304.85,2.0,606.63,Cancelled,,C_007520,D_004974
B_068515,2025-01-26,06:56:00,Sunday,1,6,Chennai,Loc_30,Loc_32,Bike,9.3,61.39,70.9,High,Clear,94.41,1.4,127.55,Completed,,C_000772,D_004906
B_068516,2025-10-07,00:21:00,Tuesday,0,0,Delhi,Loc_33,Loc_6,Cab,1.1,4.97,4.78,Medium,Clear,99.87,1.2,120.42,Completed,,C_006297,D_001023
B_068517,2025-10-19,14:14:00,Sunday,1,14,Bangalore,Loc_32,Loc_2,Auto,8.93,40.2,46.7,Medium,Clear,147.21,1.2,175.72,Completed,,C_009959,D_003474
B_068518,2025-02-22,03:20:00,Saturday,1,3,Chennai,Loc_31,Loc_21,Cab,7.26,32.66,33.72,Medium,Rain,210.65,1.5,304.2,Completed,,C_001717,D_001124
B_068519,2025-09-15,20:41:00,Monday,0,20,Mumbai,Loc_5,Loc_20,Cab,13.12,39.37,43.57,Low,Clear,316.2,1.3,425.74,Completed,,C_004588,D_004216
B_068520,2025-02-21,11:46:00,Friday,0,11,Bangalore,Loc_43,Loc_41,Cab,3.79,11.36,10.88,Low,Clear,148.13,1.0,142.32,Completed,,C_003198,D_004335
B_068521,2025-09-23,11:25:00,Tuesday,0,11,Hyderabad,Loc_6,Loc_10,Bike,17.44,52.32,59.0,Low,Rain,159.53,1.3,213.94,Completed,,C_007336,D_004142
B_068522,2025-12-31,05:59:00,Wednesday,0,5,Bangalore,Loc_14,Loc_23,Cab,8.06,36.26,40.85,Medium,Heavy Rain,225.03,1.8,399.07,Completed,,C_005671,D_004530
B_068523,2025-09-22,11:34:00,Monday,0,11,Hyderabad,Loc_43,Loc_46,Bike,6.52,29.33,32.76,Medium,Heavy Rain,72.14,1.8,129.97,Completed,,C_002300,D_003633
B_068524,2025-06-30,17:56:00,Monday,0,17,Chennai,Loc_27,Loc_41,Cab,8.31,54.85,,High,Heavy Rain,229.58,2.3,523.68,Cancelled,,C_009942,D_000668
B_068525,2025-07-09,01:31:00,Wednesday,0,1,Mumbai,Loc_46,Loc_49,Cab,12.02,79.36,,High,Rain,296.44,1.7,484.47,Cancelled,,C_003288,D_000049
B_068526,2025-12-05,00:39:00,Friday,0,0,Mumbai,Loc_46,Loc_28,Auto,22.3,100.36,119.35,Medium,Heavy Rain,307.63,1.8,565.19,Completed,,C_007904,D_000402
B_068527,2025-10-14,15:10:00,Tuesday,0,15,Hyderabad,Loc_12,Loc_44,Auto,17.5,115.48,,High,Rain,249.97,1.7,427.36,Cancelled,,C_006678,D_003840
B_068528,2025-10-03,09:32:00,Friday,0,9,Hyderabad,Loc_43,Loc_15,Cab,5.26,15.77,17.64,Low,Rain,174.63,1.6,281.93,Completed,,C_008627,D_004431
B_068529,2025-09-19,19:26:00,Friday,0,19,Hyderabad,Loc_18,Loc_42,Auto,17.14,113.15,127.69,High,Rain,245.72,2.0,478.21,Completed,,C_006708,D_000463
B_068530,2025-01-07,06:22:00,Tuesday,0,6,Bangalore,Loc_17,Loc_29,Bike,4.68,21.04,23.69,Medium,Clear,57.4,1.2,66.83,Completed,,C_006370,D_001860
B_068531,2025-10-14,17:39:00,Tuesday,0,17,Hyderabad,Loc_45,Loc_27,Cab,8.65,25.94,29.67,Low,Rain,235.65,1.6,361.76,Completed,,C_005123,D_004189
B_068532,2025-04-22,15:50:00,Tuesday,0,15,Bangalore,Loc_9,Loc_41,Auto,12.12,54.52,64.41,Medium,Heavy Rain,185.38,1.8,347.66,Completed,,C_004495,D_002357
B_068533,2025-12-09,12:09:00,Tuesday,0,12,Bangalore,Loc_3,Loc_32,Bike,16.27,73.2,,Medium,Heavy Rain,150.14,1.8,267.92,Cancelled,,C_002979,D_000925
B_068534,2025-11-30,09:38:00,Sunday,1,9,Delhi,Loc_42,Loc_26,Cab,12.28,55.27,57.71,Medium,Heavy Rain,301.07,2.1,655.93,Completed,,C_007935,D_000071
B_068535,2025-11-18,00:07:00,Tuesday,0,0,Hyderabad,Loc_22,Loc_25,Cab,15.0,67.52,75.8,Medium,Rain,350.09,1.5,525.1,Completed,,C_002890,D_004990
B_068536,2025-01-10,01:41:00,Friday,0,1,Mumbai,Loc_26,Loc_16,Bike,17.39,52.16,58.39,Low,Clear,159.09,1.0,157.45,Completed,,C_004828,D_000274
B_068537,2025-01-14,17:45:00,Tuesday,0,17,Hyderabad,Loc_42,Loc_9,Bike,24.08,72.24,65.71,Low,Rain,212.65,1.6,345.34,Completed,,C_007853,D_004561
B_068538,2025-06-05,20:16:00,Thursday,0,20,Mumbai,Loc_48,Loc_19,Cab,22.74,68.22,68.1,Low,Rain,489.31,1.6,778.25,Completed,,C_009887,D_004576
B_068539,2025-01-07,10:53:00,Tuesday,0,10,Hyderabad,Loc_31,Loc_48,Bike,13.16,39.47,45.7,Low,Clear,125.26,1.3,156.35,Completed,,C_004835,D_004497
B_068540,2025-12-20,18:43:00,Saturday,1,18,Bangalore,Loc_3,Loc_28,Bike,18.83,56.48,64.27,Low,Clear,170.62,1.3,232.89,Completed,,C_002904,D_002037
B_068541,2025-02-22,14:10:00,Saturday,1,14,Chennai,Loc_19,Loc_4,Auto,11.53,34.59,,Low,Rain,178.36,1.3,236.55,Cancelled,,C_006887,D_003499
B_068542,2025-02-20,17:24:00,Thursday,0,17,Delhi,Loc_35,Loc_34,Cab,24.18,159.62,157.94,High,Heavy Rain,515.33,2.3,1156.04,Completed,,C_005216,D_003896
B_068543,2025-01-27,13:17:00,Monday,0,13,Hyderabad,Loc_40,Loc_12,Auto,2.86,18.91,20.4,High,Clear,74.38,1.4,102.28,Completed,,C_007816,D_000559
B_068544,2025-10-15,20:03:00,Wednesday,0,20,Delhi,Loc_14,Loc_29,Auto,5.92,26.66,,Medium,Heavy Rain,111.1,2.1,233.68,Cancelled,,C_005787,D_000672
B_068545,2025-08-20,10:09:00,Wednesday,0,10,Mumbai,Loc_50,Loc_5,Bike,7.2,47.55,,High,Rain,77.64,2.0,163.04,Cancelled,,C_002982,D_004213
B_068546,2025-06-01,17:56:00,Sunday,1,17,Hyderabad,Loc_3,Loc_2,Bike,7.77,34.95,33.41,Medium,Rain,82.13,1.8,147.35,Completed,,C_009052,D_002952
B_068547,2025-11-07,01:02:00,Friday,0,1,Mumbai,Loc_43,Loc_31,Auto,7.59,50.11,,High,Heavy Rain,131.1,2.0,262.93,Incomplete,Driver Delay,C_008854,D_003256
B_068548,2025-02-27,06:19:00,Thursday,0,6,Delhi,Loc_47,Loc_18,Cab,15.51,69.8,78.41,Medium,Clear,359.19,1.2,445.09,Completed,,C_000670,D_004020
B_068549,2025-07-22,22:36:00,Tuesday,0,22,Hyderabad,Loc_8,Loc_30,Cab,22.45,101.03,107.42,Medium,Rain,484.11,1.5,751.01,Completed,,C_002502,D_001151
B_068550,2025-03-17,09:54:00,Monday,0,9,Chennai,Loc_31,Loc_47,Bike,2.61,11.77,11.08,Medium,Clear,40.92,1.5,62.4,Completed,,C_007007,D_002977
B_068551,2025-01-08,22:19:00,Wednesday,0,22,Chennai,Loc_22,Loc_39,Cab,20.97,94.36,96.91,Medium,Rain,457.44,1.5,694.83,Completed,,C_006264,D_001870
B_068552,2025-01-02,08:18:00,Thursday,0,8,Bangalore,Loc_19,Loc_31,Cab,8.2,24.61,24.76,Low,Heavy Rain,227.68,1.9,440.01,Completed,,C_009502,D_003151
B_068553,2025-04-22,00:19:00,Tuesday,0,0,Mumbai,Loc_7,Loc_9,Auto,15.14,45.43,,Low,Rain,221.72,1.3,291.37,Cancelled,,C_006231,D_003432
B_068554,2025-06-17,08:29:00,Tuesday,0,8,Bangalore,Loc_5,Loc_37,Cab,16.81,75.65,77.82,Medium,Clear,382.58,1.5,556.67,Completed,,C_008461,D_002822
B_068555,2025-05-16,04:17:00,Friday,0,4,Delhi,Loc_15,Loc_50,Auto,14.49,95.61,,High,Clear,213.83,1.4,287.32,Incomplete,Driver Delay,C_004091,D_004558
B_068556,2025-04-10,04:34:00,Thursday,0,4,Delhi,Loc_10,Loc_15,Cab,3.26,9.79,,Low,Clear,138.74,1.0,144.72,Cancelled,,C_004766,D_004655
B_068557,2025-08-12,09:40:00,Tuesday,0,9,Bangalore,Loc_8,Loc_23,Bike,12.61,56.76,,Medium,Rain,120.91,1.8,215.81,Incomplete,App Issue,C_005419,D_002946
B_068558,2025-07-05,22:08:00,Saturday,1,22,Chennai,Loc_45,Loc_9,Bike,2.51,16.55,,High,Heavy Rain,40.06,2.0,81.17,Cancelled,,C_006158,D_003109
B_068559,2025-01-23,16:58:00,Thursday,0,16,Bangalore,Loc_19,Loc_8,Cab,1.06,7.01,7.42,High,Rain,99.11,1.7,160.74,Completed,,C_003797,D_002862
B_068560,2025-04-05,02:38:00,Saturday,1,2,Mumbai,Loc_10,Loc_28,Cab,5.84,38.55,37.18,High,Rain,185.14,1.7,324.32,Completed,,C_007234,D_001686
B_068561,2025-04-04,07:09:00,Friday,0,7,Bangalore,Loc_37,Loc_26,Cab,8.14,36.63,33.2,Medium,Clear,226.5,1.2,266.5,Completed,,C_000976,D_001194
B_068562,2025-04-17,05:24:00,Thursday,0,5,Mumbai,Loc_29,Loc_25,Cab,17.48,115.35,,High,Rain,394.58,1.7,678.71,Incomplete,App Issue,C_001000,D_000450
B_068563,2025-11-05,09:08:00,Wednesday,0,9,Delhi,Loc_30,Loc_50,Cab,10.22,30.67,31.72,Low,Clear,264.02,1.3,329.08,Completed,,C_007316,D_004579
B_068564,2025-09-02,22:12:00,Tuesday,0,22,Chennai,Loc_8,Loc_33,Cab,12.74,38.23,,Low,Rain,309.4,1.3,394.74,Cancelled,,C_001959,D_001925
B_068565,2025-05-11,04:53:00,Sunday,1,4,Delhi,Loc_9,Loc_23,Cab,15.36,69.13,65.51,Medium,Clear,356.5,1.2,442.57,Completed,,C_006559,D_001145
B_068566,2025-03-07,10:17:00,Friday,0,10,Delhi,Loc_8,Loc_6,Bike,1.82,12.01,,High,Rain,34.56,2.0,71.52,Cancelled,,C_008022,D_001313
B_068567,2025-12-06,02:16:00,Saturday,1,2,Mumbai,Loc_11,Loc_16,Bike,9.35,42.07,43.4,Medium,Rain,94.79,1.5,147.18,Completed,,C_005915,D_002807
